"BRANCH_ID","LEGEL_NAME","ADDRESS_ID","PHONE_ID","FORM_TYPE_ID","COMMENTS","ORG_ID","MAIN_BRANCH","FACT_NAME"
7005,"Лобас",7044,10517,7,"",7208,1,"Турецкая баня"
7007,"Гарантия - Агентство Домашнего Сервиса",7046,10518,5,"",7210,1,"Гарантия ООО Агентство домашнего сервиса"
7018,"РусАккорд",7057,10538,5,"",7222,1,"РусАккорд"
7022,"МПП Прибор",7061,10546,5,"",7226,1,"Прибор МПП"
18407,"Булыко Л.Ю.",18187,,7,"",17362,1,"Булыко Л.Ю. ИП"
7025,"Балтийская перевозочная компания",7064,19459,8,"",7229,1,"Балтийская перевозочная компания"
7028,"Ржевская и К",7067,10553,5,"",576,0,"Ржевская и К"
29938,"Формула Здоровья",29626,,5,"",21001,0,"Формула Здоровья"
7032,"Международный славянский институт Филиал в Калининграде",7071,,27,"",7236,1,"Международный славянский институт филиал в г. Калининграде"
29939,"Формула Здоровья",29627,,5,"",21001,0,"Формула Здоровья"
29940,"Формула Здоровья",29628,,5,"",21001,0,"Формула Здоровья"
24911,"Автодоктор",24622,,5,"",21121,1,"Автодоктор ООО"
7042,"Континенталь",7081,10600,5,"",7247,1,"Континенталь"
7046,"Аристократ плюс",7085,,5,"",7251,1,"Аристократ плюс"
29902,"Формула Здоровья",29590,,5,"",21002,0,"Эко Аптека"
24927,"Аквариус",24638,,5,"",21136,1,"Аквариус ООО"
7082,"Живём",7121,10638,5,"",7275,1,"Живём Издательство"
7085,"Охранное предприятие «Секьюрикор – Охрана Калининград»",7124,16422,5,"",7278,1,"Секьюрикоп охрана"
7098,"Гранд-Палас",7137,10665,5,"",7292,1,"Grand Palace Hotel"
7100,"Дюжина",7139,11670,5,"",7294,1,"Идея Фикс"
7108,"Гермес +",7147,10684,5,"",7303,1,"Гермес +"
24928,"Алегра",24639,,5,"",21137,1,"Алегра"
7128,"ЖЭУ №16",7167,10717,27,"",7318,1,"НЕДОСТУПЕН/ЖЭУ №16"
7138,"Судореммашавтоматика",7177,10728,6,"",7326,1,"Судореммашавтоматика ОАО"
7147,"Твин кафе",7186,27836,5,"",7335,1,"Твин кафе"
7163,"Краевская С.Г.",7202,10765,7,"",7346,1,"Краевская С.Г. ИП"
7172,"Влико",7211,10770,5,"",7351,1,"Влико"
7178,"Жеронкин Ю.Н.",7217,18160,7,"",7355,1,"Жеронкин Ю.Н. ИП"
29903,"Формула Здоровья",29591,,5,"",21002,0,"Эко Аптека"
8125,"Золушка",8164,12230,5,"",8341,1,"Золушка"
24929,"Алекс Авто",24640,,5,"",19065,1,"Алекс Автозапчасти"
8197,"ЭСТ Технологический концерн",8236,12939,5,"",8416,1,"ЭСТ Технологический концерн"
24980,"Устюжанинова Т.В.",24691,,7,"",21178,1,"Мойдодыр"
29904,"Формула Здоровья",29592,,5,"",21002,0,"Эко Аптека"
8205,"Маленькая Натали",8244,12355,5,"",8425,1,"Маленькая Натали"
25025,"Ковалюк А.А.",24735,,7,"",21201,1,"Ковалюк А.А. ИП"
29905,"Формула Здоровья",29593,,5,"",21002,0,"Эко Аптека"
7598,"Ювелирторг",7637,24136,6,"",7769,1,"Нефрит"
7599,"Ювелирторг",7638,11435,6,"",7770,1,"Рубин"
29906,"Формула Здоровья",29594,,5,"",21002,0,"Эко Аптека"
7618,"Баранова",7657,11459,7,"",7790,1,"Аквариум Аксессуары для рыб"
7619,"Короткова Н.В.",7658,11460,7,"",7791,1,"Фабрика грёз"
7634,"Чистота",7673,11477,25,"",7805,1,"Чистота МУП"
7640,"Ниагара плюс",7679,11485,5,"",7812,1,"Ниагара плюс"
7645,"Игорь Тальков",7684,11491,5,"",7818,1,"Игорь Тальков"
25028,"Счастливый билет ООО",24738,,5,"",21205,1,"Счастливый билет ООО"
29907,"Формула Здоровья",29595,,5,"",21002,0,"Эко Аптека"
7675,"База №15",7714,16510,5,"",7847,1,"База №15"
29908,"Формула Здоровья",29596,,5,"",21002,0,"Эко Аптека"
25030,"Африканский экспресс",24740,,5,"",21207,1,"Африканский экспресс"
25031,"Мазинская Е.В.",24741,,7,"",21208,1,"Мазинская Е.В. ИП"
25032,"Супер сумки",24742,,7,"",21209,1,"Супер сумки"
7755,"Тент Производственное предприятие",7794,11665,5,"",7931,1,"Тент Производственное предприятие"
7764,"Диалог Бюро переводов",7803,11677,5,"",7941,1,"Диалог Бюро переводов"
7769,"Профит Балт",7808,11683,5,"",7948,1,"Профит Балт ООО"
8014,"Балтэнергопром",8053,16533,5,"",8219,1,"Балтэнергопром ООО"
29909,"Формула Здоровья",29597,,5,"",21002,0,"Эко Аптека"
25033,"Мечта   ",24743,,5,"",21210,1,"Мечта   "
25034,"Чащин Ю.",24744,,7,"",21211,1,"Чащин Ю. ИП"
8046,"ВК-Спецстрой",8085,12112,5,"",8255,1,"ВК-Спецстрой"
25035,"Голынец В.В.",24745,,7,"",21212,1,"Голынец В.В. ИП"
28646,"Глория  ",28342,,5,"",23791,1,"Глория  "
8121,"Нарцисс",8160,12226,5,"",8336,1,"Нарцисс"
28647,"Дом дружбы",28343,,5,"",23792,1,"Дом дружбы"
25037,"Лебедев О.В.",24747,,7,"",21214,1,"Лебедев О.В. ИП"
3907,"Би Эф",3946,6387,5,"",4102,1,"Би Эф студия"
28648,"Красная мельница",28344,,5,"",23793,1,"Красная мельница"
3912,"Ноктюрн",3951,6395,5,"",4105,1,"Ноктюрн"
3915,"Б-39 Бильярдный клуб",3954,6401,5,"",4109,1,"Б-39 Бильярдный клуб"
28649,"Круиз",28345,,5,"",23794,1,"Круиз Хостел"
25038,"Калейдоскоп ",24748,,5,"",21215,1,"Калейдоскоп "
3922,"Баланс-Сервис",3961,6409,5,"",4117,1,"Баланс-Сервис"
3924,"Автозападтранс",3963,6413,5,"",4119,1,"Автозападтранс"
25039,"Старый дуб",24749,,5,"",21216,1,"Старый дуб"
28651,"Лесное",28347,,5,"",23795,1,"Лесное"
4427,"Пава",4466,,5,"",4659,1,"Пава"
3934,"Галабура Е.А. ",3973,6429,7,"",4126,1,"Галабура Е.А. ИП"
3935,"Балтийский рынок",3974,6430,5,"",4127,1,"Балтийский рынок"
3937,"Полдомпласт-плюс",3976,6432,5,"",4130,1,"Полдомпласт-плюс"
28652,"Рица",28348,,5,"",23796,1,"Рица"
3946,"Флагман",3985,,5,"",4139,1,"Флагман"
3948,"Киевское",3987,6445,5,"",4142,1,"Киевское кафе"
3953,"Робот Икс",3992,25887,5,"",4149,1,"Робот Икс"
3959,"Арина-Аудит",3998,6457,5,"",4156,1,"Арина-Аудит"
3961,"Книжная лавка",4000,6459,5,"",4158,1,"Книжная лавка"
25051,"Мебель для дома",24761,,5,"Фабрика",21233,1,"Мебель для дома"
25052,"Мебель для дома",24762,,5,"Выставочный зал",21233,0,"Мебель для дома"
3976,"Саквояж",4015,6475,5,"",4175,1,"Саквояж"
25053,"Мебель для дома",24763,,5,"Выставочный зал",21233,0,"Мебель для дома"
3986,"Люция",4025,6485,5,"",4190,1,"Люция"
25054,"Мегалюк",24764,,5,"",21234,1,"Мегалюк ООО"
3999,"Фролова Е.В.",4038,6500,7,"",4202,1,"Дисконт Мода Центр"
28655,"Алоэ",28351,,5,"",15729,0,"Алоэ"
4011,"Ланже",4050,6512,5,"",4216,1,"Ланже"
4015,"Гамма Девелопмент",4054,6516,5,"",4219,1,"Гамма Девелопмент"
25055,"Мастерская красоты",24765,,5,"",21235,1,"Мастерская красоты"
4024,"Мортехоборудование",4063,6527,5,"",4229,1,"Мортехоборудование"
4028,"Угловой",4067,6532,5,"",4235,1,"Угловой Cпорт-бар"
4104,"Политехник",4143,6639,5,"",4318,1,"Политехник ООО"
28656,"Алоэ",28352,,5,"",15729,0,"Алоэ"
4109,"М & Т",4148,6644,5,"",4324,1,"М & Т"
4210,"№130 Детский сад",4249,6762,29,"",4439,1,"№130 Детский сад"
20274,"Пригородное сельское поселение",20028,,27,"",18510,1,"Пригородное сельское поселение"
20275,"Илюшинское сельское поселение",20029,,27,"",18511,1,"Илюшинское сельское поселение"
25056,"Компания Катико",24766,,5,"",19669,0,"Катико"
25057,"3Д",24767,,5,"",21236,1,"3Д"
28657,"Алоэ",28353,,5,"",15729,0,"Алоэ"
20276,"Нестеровское городское поселение",20030,,27,"",18512,1,"Нестеровское городское поселение"
6174,"Жилхоз Учебный центр",6213,9370,27,"",6538,1,"Жилхоз Учебный центр"
6210,"Алвис",6249,11965,5,"",6577,1,"Алвис"
29824,"ТехноБалт",29512,,5,"",15407,0,"Эльдорадо"
20662,"Водоканал",20412,,25,"",5279,0,"Водоканал"
29836,"Вестер",29524,,5,"",24199,0,"Вестер"
26614,"Авто плюс",26320,,5,"",22207,1,"Авто плюс ООО"
20683,"Харченко Е.Ф.",20433,,7,"",18741,1,"Харченко Е.Ф. ИП"
26615,"Брутокар",26321,,5,"",22208,1,"Брутокар ООО"
29837,"Вестер",29525,,5,"",24199,0,"Вестер"
29838,"Вестер",29526,,5,"",24199,0,"Вестер"
29839,"Вестер",29527,,5,"",24199,0,"Вестер"
17254,"Детский дом",17072,,16,"",16234,1,"Колосок Детский дом"
17255,"№19 Детский сад Колосок",17073,,16,"",16235,1,"№19 Детский сад Колосок"
29840,"Вестер",29528,,5,"",24199,0,"Вестер"
17256,"Детский дом Радуга",17074,,16,"",16236,1,"Радуга Детский дом"
29841,"Вестер",29529,,5,"",24199,0,"Вестер"
