"CONTRACT_ID","ORG_ID","CONTRACT_NAME","CONTRACT_CODE","TRANSACTION_DATE","CONTRACT_AMOUNT","PAYED_AMOUNT","DEBIT","STATUS_ID","PAY_DATE","SUGGEST_PAY_DATE"
2385,1345,"737","737-ГТС-2011",12.06.10,16000,0,-16000,1003,,""
2386,3751,"736","736-ГТС-2011",10.06.10,13000,0,-13000,1003,,""
2387,1836,"722","722-ГТС-2011",25.05.10,13600,0,-13600,1003,,""
2388,4210,"744","744-ГТС-2011",26.08.10,5000,0,-5000,1003,,""
2389,4671,"743","743-ГТС-2011",26.08.10,5000,0,-5000,1003,,""
2390,2608,"740","740-ГТС-2011",19.08.10,5000,0,-5000,1003,,""
2391,1359,"741","741-ГТС-2011",30.08.10,17850,0,-17850,1003,,""
2392,4160,"735","735-ГТС-2011",01.07.10,8000,0,-8000,1003,,""
2393,3390,"748","748-ГТС-2011",16.09.10,5000,0,-5000,1003,,""
2394,13679,"729","729-ГТС-2011",09.06.10,19550,0,-19550,1003,,""
2395,3468,"729/1","729/1-ГТС-2011",08.06.10,0,0,0,1003,,""
2541,14542,"268","268-ГТС-2011",24.09.10,17000,0,-17000,1003,,""
2542,1784,"258","258-ГТС-2011",21.09.10,28000,0,-28000,1003,,""
2544,11752,"255","255-ГТС-2011",25.08.10,10098,0,-10098,1003,,""
2545,16150,"275","275-ГТС-2011",03.11.10,5000,0,-5000,1003,,""
2546,7994,"238","238-ГТС-2011",24.06.10,2000,0,-2000,1003,,""
2547,1787,"278","278-ГТС-2011",11.11.10,4250,0,-4250,1003,,""
2549,4781,"273","273-ГТС-2011",10.10.10,5000,0,-5000,1003,,""
2550,17620,"279","279-ГТС-2011",15.11.10,2000,0,-2000,1003,,""
2552,7426,"285","285-ГТС-2011",15.11.10,11050,0,-11050,1003,,""
2553,2281,"287","287-ГТС-2011",22.11.10,4500,0,-4500,1003,,""
2554,12459,"288","288-ГТС-2011",24.11.10,11000,0,-11000,1003,,""
2555,12451,"256","256-ГТС-2011",15.11.10,2000,0,-2000,1003,,""
2556,1081,"322","322-ГТС-2011",09.06.10,29750,0,-29750,1003,,""
2557,4060,"169","169-ГТС-2011",25.11.10,6000,0,-6000,1003,,""
2558,7599,"163","163-ГТС-2011",05.10.10,4500,0,-4500,1003,,""
2559,18469,"175","175-ГТС-2011",02.11.10,16000,0,-16000,1003,,""
2560,6784,"03","03-ГТС-2011",24.11.10,0,0,0,1003,,""
2561,19075,"05","05-ГТС-2011",04.11.10,0,0,0,1003,,""
2407,3471,"750","750-ГТС-2011",11.08.10,16000,0,-16000,1003,,""
2409,18961,"753","753-ГТС-2011",08.10.10,5000,0,-5000,1003,,""
2410,18854,"756","756-ГТС-2011",08.11.10,5000,0,-5000,1003,,""
2411,1180,"750","750-ГТС-2011",02.11.10,14450,0,-14450,1003,,""
2412,1366,"715","715-ГТС-2011",04.05.10,55000,0,-55000,1003,,""
2413,16580,"731","731-ГТС-2011",15.06.10,24000,0,-24000,1003,,""
2415,4090,"466/1","466/1-ГТС-2011",30.09.10,0,0,0,1003,,""
2416,1216,"721","721-ГТС-2011",25.05.10,5000,0,-5000,1003,,""
2417,467,"734","734-ГТС-2011",28.06.10,21000,0,-21000,1003,,""
2418,16425,"734/1","734/1-ГТС-2011",28.06.10,0,0,0,1003,,""
2419,2576,"742","742-ГТС-2011",24.08.10,13000,0,-13000,1003,,""
2420,6742,"742/1","742/1-ГТС-2011",24.08.10,0,0,0,1003,,""
2702,19213,"359","359-ГТС-2011",30.11.10,13000,0,-13000,1003,,""
2530,369,"254","254-ГТС-2011",13.08.10,5000,0,-5000,1003,,""
2531,11076,"271","271-ГТС-2011",07.10.10,4250,0,-4250,1003,,""
2532,6581,"270","270-ГТС-2011",29.09.10,4675,0,-4675,1003,,""
2533,714,"240","240-ГТС-2011",28.06.10,5000,0,-5000,1003,,""
2534,7480,"251","251-ГТС-2011",26.07.10,8000,0,-8000,1003,,""
2535,10831,"264","264-ГТС-2011",23.09.10,4250,0,-4250,1003,,""
2536,1546,"231","231-ГТС-2011",09.06.10,16000,0,-16000,1003,,""
2422,11880,"100","100-ГТС-2011",06.04.10,17000,0,-17000,1003,,""
2423,5059,"101","101-ГТС-2011",06.04.10,8000,0,-8000,1003,,""
2424,6703,"102","102-ГТС-2011",07.04.10,19550,0,-19550,1003,,""
2428,670,"105","105-ГТС-2011",21.04.10,13000,0,-13000,1003,,""
2430,11824,"107","107-ГТС-2011",15.04.10,2000,0,-2000,1003,,""
2431,1224,"109","109-ГТС-2011",06.05.10,4600,0,-4600,1003,,""
2432,17234,"110","110-ГТС-2011",04.05.10,8000,0,-8000,1003,,""
2433,2219,"111","111-ГТС-2011",19.05.10,19000,0,-19000,1003,,""
2434,17194,"112","112-ГТС-2011",18.05.10,7000,0,-7000,1003,,""
2435,661,"113","113-ГТС-2011",21.05.10,5500,0,-5500,1003,,""
2436,7210,"114","114-ГТС-2011",08.06.10,5000,0,-5000,1003,,""
2437,5074,"116","116-ГТС-2011",26.05.10,5000,0,-5000,1003,,""
2438,10233,"117","117-ГТС-2011",02.06.10,5500,0,-5500,1003,,""
2439,18993,"119","119-ГТС-2011",17.06.10,5000,0,-5000,1003,,""
2440,2603,"477","477-ГТС-2011",14.10.10,7200,0,-7200,1003,,""
2441,7420,"120","120-ГТС-2011",23.06.10,5500,0,-5500,1003,,""
2442,7501,"122","122-ГТС-2011",28.07.10,5500,0,-5500,1003,,""
2443,10486,"123","123-ГТС-2011",28.06.10,5500,0,-5500,1003,,""
2444,1122,"124","124-ГТС-2011",30.06.10,16150,0,-16150,1003,,""
2447,2194,"127","127-ГТС-2011",29.06.10,8000,0,-8000,1003,,""
2446,17069,"125","125-ГТС-2011",28.06.10,5000,0,-5000,1003,,""
2448,10690,"129","129-ГТС-2011",12.07.10,5000,0,-5000,1003,,""
2449,17056,"130","130-ГТС-2011",06.07.10,8500,0,-8500,1003,,""
3673,3510,"455","455-ГТС-2014",27.05.13,8000,0,-8000,1003,,""
2451,1168,"133/1","133/1-ГТС-2011",13.07.10,6000,0,-6000,1003,,""
3674,19978,"451","451-ГТС-2014",24.05.13,5000,0,-5000,1003,,""
2453,614,"135","135-ГТС-2011",03.09.10,8000,0,-8000,1003,,""
2454,1513,"136","136-ГТС-2011",16.07.10,8000,0,-8000,1003,,""
2455,7443,"137","137-ГТС-2011",29.07.10,16000,0,-16000,1003,,""
3675,16562,"450","450-ГТС-2014",24.05.13,5000,0,-5000,1003,,""
3676,22047,"440/1","440/1-ГТС-2014",23.05.13,18700,0,-18700,1003,,""
2458,17039,"140","140-ГТС-2011",30.08.10,8000,0,-8000,1003,,""
3677,14633,"440","440-ГТС-2014",23.05.13,18700,0,-18700,1003,,""
2459,1869,"141","141-ГТС-2011",31.08.10,23800,0,-23800,1003,,""
2460,3554,"142","142-ГТС-2011",15.09.10,8000,0,-8000,1003,,""
2461,4472,"143","143-ГТС-2011",07.09.10,8500,0,-8500,1003,,""
2462,335,"144","144-ГТС-2011",05.10.10,5000,0,-5000,1003,,""
2463,10035,"145","145-ГТС-2011",09.09.10,5500,0,-5500,1003,,""
2464,1748,"147","147-ГТС-2011",07.09.10,4500,0,-4500,1003,,""
2465,2629,"012","012-ГТС-2011",19.11.10,15400,0,-15400,1003,,""
2466,9319,"148","148-ГТС-2011",17.09.10,5500,0,-5500,1003,,""
2467,15848,"150","150-ГТС-2011",23.09.10,8500,0,-8500,1003,,""
2469,12454,"153","153-ГТС-2011",30.09.10,8000,0,-8000,1003,,""
2470,8680,"154","154-ГТС-2011",28.09.10,5000,0,-5000,1003,,""
2471,10063,"155","155-ГТС-2011",23.09.10,2500,0,-2500,1003,,""
2472,15348,"156","156-ГТС-2011",28.09.10,8000,0,-8000,1003,,""
2473,3326,"157","157-ГТС-2011",30.09.10,8000,0,-8000,1003,,""
2474,1612,"158","158-ГТС-2011",11.10.10,8000,0,-8000,1003,,""
2475,15724,"159","159-ГТС-2011",29.10.10,5000,0,-5000,1003,,""
2476,126,"160","160-ГТС-2011",27.10.10,5000,0,-5000,1003,,""
2477,6700,"161","161-ГТС-2011",11.10.10,12750,0,-12750,1003,,""
2478,1717,"162","162-ГТС-2011",15.10.10,5000,0,-5000,1003,,""
2479,1893,"164","164-ГТС-2011",21.10.10,5000,0,-5000,1003,,""
2480,1035,"166","166-ГТС-2011",26.10.10,4675,0,-4675,1003,,""
2481,17088,"167","167-ГТС-2011",22.10.10,2000,0,-2000,1003,,""
2517,4084,"265","265-ГТС-2011",21.09.10,15000,0,-15000,1003,,""
2518,10660,"262","262-ГТС-2011",08.09.10,4750,0,-4750,1003,,""
2519,1952,"256","256-ГТС-2011",13.09.10,3000,0,-3000,1003,,""
2520,10661,"259","259-ГТС-2011",30.08.10,8500,0,-8500,1003,,""
2521,9962,"253","253-ГТС-2011",03.08.10,4250,0,-4250,1003,,""
2522,1140,"236","236-ГТС-2011",29.07.10,4750,0,-4750,1003,,""
2523,1010,"246","246-ГТС-2011",22.07.10,4250,0,-4250,1003,,""
2524,1707,"248","248-ГТС-2011",16.07.10,4000,0,-4000,1003,,""
2482,4763,"170","170-ГТС-2011",15.11.10,37100,0,-37100,1003,,""
2483,19014,"170/1","170/1-ГТС-2011",15.11.10,0,0,0,1003,,""
2484,6654,"170/2","170/2-ГТС-2011",15.11.10,0,0,0,1003,,""
2486,19017,"170/6","170/6-ГТС-2011",15.11.10,0,0,0,1003,,""
2487,1960,"170/7","170/7-ГТС-2011",15.11.10,0,0,0,1003,,""
2488,6657,"170/9","170/9-ГТС-2011",15.11.10,0,0,0,1003,,""
2489,18610,"171","171-ГТС-2011",09.11.10,0,0,0,1003,,""
2490,14398,"172","172-ГТС-2011",01.11.10,5000,0,-5000,1003,,""
2493,1642,"128","128-ГТС-2011",23.11.10,8000,0,-8000,1003,,""
2494,8437,"222","222-ГТС-2011",21.05.10,11050,0,-11050,1003,,""
2495,16892,"224","224-ГТС-2011",27.05.10,5000,0,-5000,1003,,""
2496,6540,"226","226-ГТС-2011",01.06.10,12000,0,-12000,1003,,""
2499,722,"229","229-ГТС-2011",07.06.10,11050,0,-11050,1003,,""
2500,4958,"227","227-ГТС-2011",03.06.10,23000,0,-23000,1003,,""
2501,16994,"228","228-ГТС-2011",04.05.10,2200,0,-2200,1003,,""
2502,1022,"217","217-ГТС-2011",11.05.10,12000,0,-12000,1003,,""
2503,7509,"219","219-ГТС-2011",19.05.10,8000,0,-8000,1003,,""
2504,7630,"243","243-ГТС-2011",09.07.10,8000,0,-8000,1003,,""
2505,9870,"219","219-ГТС-2011",19.05.10,5000,0,-5000,1003,,""
2506,14873,"216","216-ГТС-2011",04.05.10,5000,0,-5000,1003,,""
2507,1277,"215","215-ГТС-2011",04.05.10,18700,0,-18700,1003,,""
2508,863,"218","218-ГТС-2011",11.05.10,45000,0,-45000,1003,,""
2509,10793,"237","237-ГТС-2011",23.06.10,4000,0,-4000,1003,,""
2510,11335,"241","241-ГТС-2011",29.06.10,8000,0,-8000,1003,,""
2511,14963,"232/1","232/1-ГТС-2011",21.06.10,4000,0,-4000,1003,,""
2512,1039,"235","235-ГТС-2011",22.06.10,4250,0,-4250,1003,,""
2513,729,"239","239-ГТС-2011",25.06.10,4250,0,-4250,1003,,""
2515,17013,"230","230-ГТС-2011",07.06.10,2500,0,-2500,1003,,""
2516,6511,"232","232-ГТС-2011",15.06.10,8000,0,-8000,1003,,""
2525,2060,"244","244-ГТС-2011",12.07.10,6800,0,-6800,1003,,""
2526,3378,"269","269-ГТС-2011",24.09.10,13600,0,-13600,1003,,""
2527,7278,"272","272-ГТС-2011",06.10.10,6800,0,-6800,1003,,""
2529,14561,"223","223-ГТС-2011",24.09.10,5600,0,-5600,1003,,""
2537,1545,"231/1","231/1-ГТС-2011",09.06.10,0,0,0,1003,,""
2538,16014,"249","249-ГТС-2011",20.07.10,2000,0,-2000,1003,,""
2539,10042,"260","260-ГТС-2011",07.09.10,4750,0,-4750,1003,,""
2540,1244,"263","263-ГТС-2011",08.09.10,4250,0,-4250,1003,,""
2564,7214,"608","608-ГТС-2011",18.05.10,5500,0,-5500,1003,,""
2565,2455,"616","616-ГТС-2011",17.06.10,4675,0,-4675,1003,,""
2566,2454,"617","617-ГТС-2011",16.06.10,4675,0,-4675,1003,,""
2567,9839,"650","650-ГТС-2011",16.09.10,12000,0,-12000,1003,,""
2568,2638,"612","612-ГТС-2011",01.06.10,12000,0,-12000,1003,,""
2569,11137,"638","638-ГТС-2011",02.09.10,5000,0,-5000,1003,,""
2570,3215,"651","651-ГТС-2011",16.09.10,5000,0,-5000,1003,,""
2571,18379,"672","672-ГТС-2011",30.09.10,8000,0,-8000,1003,,""
2572,11666,"626","626-ГТС-2011",16.09.10,5000,0,-5000,1003,,""
2573,2160,"676","676-ГТС-2011",08.10.10,4675,0,-4675,1003,,""
2574,10374,"673","673-ГТС-2011",06.10.10,12000,0,-12000,1003,,""
2575,463,"673/1","673/1-ГТС-2011",06.10.10,0,0,0,1003,,""
2577,3639,"662","662-ГТС-2011",05.10.10,4675,0,-4675,1003,,""
2578,14921,"628","628-ГТС-2011",16.08.10,5000,0,-5000,1003,,""
2579,9620,"174","174-ГТС-2011",23.11.10,8000,0,-8000,1003,,""
2580,2468,"656","656-ГТС-2011",22.09.10,5000,0,-5000,1003,,""
2581,9581,"659","659-ГТС-2011",28.09.10,15000,0,-15000,1003,,""
2583,1142,"649","649-ГТС-2011",14.09.10,5000,0,-5000,1003,,""
2584,7909,"685","685-ГТС-2011",02.11.10,5000,0,-5000,1003,,""
2585,786,"652","652-ГТС-2011",28.09.10,12000,0,-12000,1003,,""
2670,3645,"615","615-ГТС-2011",22.06.10,22000,0,-22000,1003,,""
2671,19170,"690","690-ГТС-2011",29.11.10,0,0,0,1003,,""
2672,9280,"671","671-ГТС-2011",29.09.10,22000,0,-22000,1003,,""
2673,17828,"536","536-ГТС-2011",13.09.10,8000,0,-8000,1003,,""
2674,7647,"613","613-ГТС-2011",17.06.10,30000,0,-30000,1003,,""
2676,606,"277","277-ГТС-2011",08.11.10,5000,0,-5000,1003,,""
2677,7406,"280","280-ГТС-2011",16.11.10,11050,0,-11050,1003,,""
2678,11139,"226","226-ГТС-2011",02.06.10,38000,0,-38000,1003,,""
2679,868,"712","712-ГТС-2011",22.04.10,19000,0,-19000,1003,,""
2680,10497,"115","115-ГТС-2011",21.05.10,2000,0,-2000,1003,,""
2681,1351,"275","275-ГТС-2011",25.10.10,13000,0,-13000,1003,,""
2682,18571,"275/1","275/1-ГТС-2011",25.10.10,0,0,0,1003,,""
2683,16705,"718","718-ГТС-2011",11.05.10,7200,0,-7200,1003,,""
2684,2080,"157","157-ГТС-2011",23.11.10,13000,0,-13000,1003,,""
2685,551,"473","473-ГТС-2011",31.08.10,5000,0,-5000,1003,,""
2687,16195,"001","001-ГТС-2011",01.11.10,0,0,0,1003,,""
2688,1116,"751","751-ГТС-2011",23.09.10,28000,0,-28000,1003,,""
2689,1365,"717","717-ГТС-2011",06.05.10,20700,0,-20700,1003,,""
2690,16027,"717/1","717/1-ГТС-2011",06.05.10,0,0,0,1003,,""
2691,16029,"717/2","717/2-ГТС-2011",06.05.10,0,0,0,1003,,""
2692,1303,"270","270-ГТС-2011",10.11.10,13000,0,-13000,1003,,""
2703,3334,"622","622-ГТС-2011",29.06.10,5000,0,-5000,1003,,""
2695,4456,"602","602-ГТС-2011",18.05.10,5000,0,-5000,1003,,""
2696,12717,"328","328-ГТС-2011",09.11.10,5000,0,-5000,1003,,""
2697,15927,"356","356-ГТС-2011",29.10.10,12500,0,-12500,1003,,""
2698,2482,"146","146-ГТС-2011",13.09.10,2000,0,-2000,1003,,""
2699,5603,"692","692-ГТС-2011",29.11.10,8000,0,-8000,1003,,""
2700,19212,"728","728-ГТС-2011",04.06.10,8000,0,-8000,1003,,""
2704,12295,"643","643-ГТС-2011",18.06.10,4500,0,-4500,1003,,""
2706,1460,"618","618-ГТС-2011",07.09.10,4675,0,-4675,1003,,""
2707,19219,"0247","0247-ГТС-2011",17.11.10,0,0,0,1003,,""
2709,17055,"178","178-ГТС-2011",30.11.10,8000,0,-8000,1003,,""
2586,19103,"685","685-ГТС-2011",28.10.10,65000,0,-65000,1003,,""
2587,2205,"641","641-ГТС-2011",09.09.10,5000,0,-5000,1003,,""
2588,11008,"677","677-ГТС-2011",20.10.10,4675,0,-4675,1003,,""
2589,16139,"654","654-ГТС-2011",13.09.10,5000,0,-5000,1003,,""
2590,15430,"653","653-ГТС-2011",13.09.10,5000,0,-5000,1003,,""
2591,1964,"610","610-ГТС-2011",18.06.10,4675,0,-4675,1003,,""
2592,14853,"611","611-ГТС-2011",02.08.10,17850,0,-17850,1003,,""
2593,10995,"607","607-ГТС-2011",27.05.10,7000,0,-7000,1003,,""
2594,7503,"648","648-ГТС-2011",09.09.10,5000,0,-5000,1003,,""
2595,10570,"678","678-ГТС-2011",14.10.10,4000,0,-4000,1003,,""
2596,19108,"629","629-ГТС-2011",18.08.10,3500,0,-3500,1003,,""
2597,19109,"629/1","629/1-ГТС-2011",18.08.10,0,0,0,1003,,""
2598,1314,"621","621-ГТС-2011",23.06.10,5000,0,-5000,1003,,""
2599,9632,"609","609-ГТС-2011",11.06.10,6000,0,-6000,1003,,""
2600,1147,"625","625-ГТС-2011",05.08.10,4500,0,-4500,1003,,""
2601,1349,"674","674-ГТС-2011",06.10.10,4675,0,-4675,1003,,""
2602,5428,"614","614-ГТС-2011",03.06.10,11050,0,-11050,1003,,""
2603,1074,"614","614-ГТС-2011",16.05.10,8000,0,-8000,1003,,""
2604,211,"611","611-ГТС-2011",21.09.10,8000,0,-8000,1003,,""
2605,3015,"685","685-ГТС-2011",10.11.10,7000,0,-7000,1003,,""
2607,14879,"603","603-ГТС-2011",11.05.10,20000,0,-20000,1003,,""
2608,3113,"612","612-ГТС-2011",03.06.10,9000,0,-9000,1003,,""
2609,1789,"605","605-ГТС-2011",13.05.10,4250,0,-4250,1003,,""
2610,1092,"675","675-ГТС-2011",06.10.10,42500,0,-42500,1003,,""
2611,19120,"623","623-ГТС-2011",23.06.10,8000,0,-8000,1003,,""
2612,18423,"681","681-ГТС-2011",21.10.10,8500,0,-8500,1003,,""
2613,2580,"604","604-ГТС-2011",12.05.10,8500,0,-8500,1003,,""
2614,1939,"624","624-ГТС-2011",22.06.10,28000,0,-28000,1003,,""
2633,2481,"647","647-ГТС-2011",08.11.10,13000,0,-13000,1003,,""
2634,7295,"658","658-ГТС-2011",19.11.10,8000,0,-8000,1003,,""
2635,9303,"149","149-ГТС-2011",10.09.10,25000,0,-25000,1003,,""
2636,3727,"065","065-ГТС-2011",11.11.10,0,0,0,1003,,""
2637,19145,"024","024-ГТС-2011",17.11.10,0,0,0,1003,,""
2638,7319,"075","075-ГТС-2011",19.11.10,0,0,0,1003,,""
2639,19146,"034","034-ГТС-2011",21.11.10,0,0,0,1003,,""
2640,5006,"024","024-ГТС-2011",19.11.10,0,0,0,1003,,""
2642,19148,"058","058-ГТС-2011",19.11.10,0,0,0,1003,,""
2644,19150,"098","098-ГТС-2011",21.11.10,0,0,0,1003,,""
2645,983,"14","14-ГТС-2011",26.11.10,0,0,0,1003,,""
2646,14951,"14","14-ГТС-2011",26.11.10,0,0,0,1003,,""
2617,12281,"660","660-ГТС-2011",17.11.10,8000,0,-8000,1003,,""
2618,9497,"680","680-ГТС-2011",20.10.10,44795,0,-44795,1003,,""
2619,9494,"680/1","680/1-ГТС-2011",20.10.10,0,0,0,1003,,""
2620,15832,"680/2","680/2-ГТС-2011",20.10.10,0,0,0,1003,,""
2621,19140,"680/3","680/3-ГТС-2011",20.10.10,0,0,0,1003,,""
2623,14181,"680/5","680/5-ГТС-2011",20.10.10,0,0,0,1003,,""
2625,1263,"642","642-ГТС-2011",13.10.10,17425,0,-17425,1003,,""
2626,12379,"601","601-ГТС-2011",14.04.10,13000,0,-13000,1003,,""
2627,2050,"644","644-ГТС-2011",15.09.10,4500,0,-4500,1003,,""
2628,3335,"658","658-ГТС-2011",28.09.10,5000,0,-5000,1003,,""
3943,15832,"244/1","244/1-ГТС-2014",29.09.13,47600,0,-47600,1003,,""
2630,19144,"683","683-ГТС-2011",20.10.10,0,0,0,1003,,""
2631,187,"639","639-ГТС-2011",02.09.10,22950,0,-22950,1003,,""
3944,9497,"244/2","244/2-ГТС-2014",29.09.13,47600,0,-47600,1003,,""
2647,19151,"14","14-ГТС-2011",26.11.10,0,0,0,1003,,""
2648,6788,"015","015-ГТС-2011",16.11.10,0,0,0,1003,,""
2649,867,"401","401-ГТС-2011",05.04.10,0,0,0,1003,,""
2650,6928,"401","401-ГТС-2011",05.04.10,0,0,0,1003,,""
2651,4467,"479","479-ГТС-2011",25.10.10,13000,0,-13000,1003,,""
3945,9494,"244/3","244/3-ГТС-2014",29.09.13,47600,0,-47600,1003,,""
3946,18379,"247","247-ГТС-2014",31.10.13,26600,0,-26600,1003,,""
2654,16224,"065","065-ГТС-2011",24.11.10,0,0,0,1003,,""
2655,17321,"332","332-ГТС-2011",16.08.10,10000,0,-10000,1003,,""
2656,1700,"319","319-ГТС-2011",04.06.10,15000,0,-15000,1003,,""
2657,2217,"286","286-ГТС-2011",22.11.10,4000,0,-4000,1003,,""
2658,17555,"242","242-ГТС-2011",30.07.10,2000,0,-2000,1003,,""
2661,15321,"353","353-ГТС-2011",25.10.10,8000,0,-8000,1003,,""
2660,10376,"108","108-ГТС-2011",29.04.10,55250,0,-55250,1003,,""
2662,17858,"390","390-ГТС-2011",26.11.10,34000,0,-34000,1003,,""
2663,4720,"117","117-ГТС-2011",22.11.10,3000,0,-3000,1003,,""
2665,2118,"283","283-ГТС-2011",17.11.10,4250,0,-4250,1003,,""
3947,12281,"239","239-ГТС-2014",18.09.13,20000,0,-20000,1003,,""
2666,2117,"282","282-ГТС-2011",17.11.10,8500,0,-8500,1003,,""
2668,14224,"276/1","276/1-ГТС-2011",17.11.10,0,0,0,1003,,""
2669,15622,"281","281-ГТС-2011",17.11.10,4250,0,-4250,1003,,""
2563,19038,"0547","0547-ГТС-2011",09.11.10,0,0,0,1003,,""
2727,5059,"101","101-ГТС-2012",29.04.11,8000,0,-8000,1003,,""
2731,3326,"109","109-ГТС-2012",20.05.11,8000,0,-8000,1003,,""
2730,7443,"106","106-ГТС-2012",11.05.11,16000,0,-16000,1003,,""
2732,1224,"108","108-ГТС-2012",20.05.11,4600,0,-4600,1003,,""
2733,661,"107","107-ГТС-2012",12.05.11,5500,0,-5500,1003,,""
2734,15348,"111","111-ГТС-2012",27.05.11,13600,0,-13600,1003,,""
3629,19144,"174","174-ГТС-2013",26.10.12,19000,0,-19000,1003,,""
2736,17056,"113","113-ГТС-2012",02.06.11,8500,0,-8500,1003,,""
2783,1104,"702","702-ГТС-2012",02.06.11,6800,0,-6800,1003,,""
2784,1761,"717","717-ГТС-2012",01.06.11,13000,0,-13000,1003,,""
2785,2893,"700","700-ГТС-2012",31.03.11,20400,0,-20400,1003,,""
2786,57,"614","614-ГТС-2012",12.08.11,15000,0,-15000,1003,,""
2787,55,"614/1","614/1-ГТС-2012",12.08.11,0,0,0,1003,,""
2788,1717,"612","612-ГТС-2012",22.07.11,5000,0,-5000,1003,,""
2789,5074,"611","611-ГТС-2012",04.07.11,5000,0,-5000,1003,,""
2790,19679,"609","609-ГТС-2012",23.06.11,28050,0,-28050,1003,,""
2791,12454,"608","608-ГТС-2012",22.06.11,8000,0,-8000,1003,,""
3664,14839,"441","441-ГТС-2014",04.07.13,5000,0,-5000,1003,,""
2793,12652,"605","605-ГТС-2012",16.06.11,7200,0,-7200,1003,,""
2794,2217,"604","604-ГТС-2012",30.06.11,4000,0,-4000,1003,,""
3628,22068,"174/1","174/1-ГТС-2013",26.10.12,0,0,0,1003,,""
2737,16780,"314","314-ГТС-2012",18.07.11,7200,0,-7200,1003,,""
2738,127,"119","119-ГТС-2012",04.07.11,6800,0,-6800,1003,,""
2739,1514,"126","126-ГТС-2012",04.07.11,8000,0,-8000,1003,,""
2740,1513,"112","112-ГТС-2012",01.06.11,8000,0,-8000,1003,,""
2741,10929,"120","120-ГТС-2012",03.06.11,5000,0,-5000,1003,,""
2742,7480,"121","121-ГТС-2012",16.06.11,8000,0,-8000,1003,,""
2743,2219,"118","118-ГТС-2012",08.06.11,19000,0,-19000,1003,,""
2744,10233,"115","115-ГТС-2012",08.06.11,5500,0,-5500,1003,,""
2745,259,"114","114-ГТС-2012",01.06.11,19550,0,-19550,1003,,""
2765,10570,"916/1","916/1-ГТС-2012",01.06.11,4000,0,-4000,1003,,""
2747,10376,"102","102-ГТС-2012",01.06.11,55250,0,-55250,1003,,""
